2023-07-23 17:15:32,818 [INFO] Loading model...
2023-07-23 17:16:02,803 [INFO] Model loaded
2023-07-23 17:16:04,541 [INFO] Loading model...
2023-07-23 17:16:28,291 [INFO] Model loaded
2023-07-23 17:16:30,090 [INFO] Loading model...
2023-07-23 17:16:53,542 [INFO] Model loaded
2023-07-23 17:16:55,434 [INFO] Loading model...
2023-07-23 17:17:19,425 [INFO] Model loaded
2023-07-23 17:17:21,198 [INFO] Loading model...
2023-07-23 17:17:45,168 [INFO] Model loaded
2023-07-23 17:18:47,654 [INFO] Loading model...
2023-07-23 17:19:11,120 [INFO] Model loaded
2023-07-23 17:19:12,863 [INFO] Loading model...
2023-07-23 17:19:35,840 [INFO] Model loaded
2023-07-23 17:19:37,605 [INFO] Loading model...
2023-07-23 17:19:49,127 [INFO] Loading model...
2023-07-23 17:20:00,720 [INFO] Model loaded
2023-07-23 17:20:02,398 [INFO] Loading model...
2023-07-23 17:20:11,792 [INFO] Model loaded
2023-07-23 17:20:13,534 [INFO] Loading model...
2023-07-23 17:20:25,232 [INFO] Model loaded
2023-07-23 17:20:26,965 [INFO] Loading model...
2023-07-23 17:20:36,028 [INFO] Model loaded
2023-07-23 17:20:37,777 [INFO] Loading model...
2023-07-23 17:20:50,023 [INFO] Model loaded
2023-07-23 17:21:00,394 [INFO] Model loaded
2023-07-23 17:21:02,725 [INFO] Loading model...
2023-07-23 17:21:25,438 [INFO] Model loaded
2023-07-23 17:21:27,226 [INFO] Loading model...
2023-07-23 17:21:50,080 [INFO] Model loaded
2023-07-23 17:22:33,753 [INFO] Loading model...
2023-07-23 17:22:57,323 [INFO] Model loaded
2023-07-23 17:25:45,989 [INFO] Loading model...
2023-07-23 17:26:09,593 [INFO] Model loaded
2023-07-23 17:28:03,044 [INFO] Loading model...
2023-07-23 17:28:26,303 [INFO] Model loaded
2023-07-23 17:36:19,691 [INFO] Loading model...
2023-07-23 17:36:43,152 [INFO] Model loaded
2023-07-23 17:37:16,892 [INFO] Loading model...
2023-07-23 17:37:39,831 [INFO] Model loaded
2023-07-23 17:37:46,571 [INFO] Loading model...
2023-07-23 17:38:09,139 [INFO] Model loaded
2023-07-23 17:39:22,419 [INFO] Loading model...
2023-07-23 17:39:45,470 [INFO] Model loaded
2023-07-23 17:40:31,870 [INFO] Loading model...
2023-07-23 17:40:55,729 [INFO] Model loaded
2023-07-23 17:42:47,204 [INFO] Loading model...
2023-07-23 17:43:11,517 [INFO] Model loaded
2023-07-23 17:43:12,040 [INFO] 0.json - 0.0, 0.8345084197757134, 0.029147683691631694, 0.5110264217740763
2023-07-23 17:43:12,209 [INFO] 1.json - 0.02878235334216587, 0.7898978169650188, 0.0, 0.7100556508811601
2023-07-23 17:43:12,381 [INFO] 2.json - 0.0013424162807940013, 0.912604346633694, 0.0, 0.46626852739441615
2023-07-23 17:43:12,552 [INFO] 3.json - 0.0, 0.8590817480610647, 0.0, 0.4782419420958586
2023-07-23 17:43:12,723 [INFO] 4.json - 0.08507385731766294, 0.7816127364876052, 0.0, 0.6923783497770334
2023-07-23 17:43:12,894 [INFO] 5.json - 0.0, 0.7600035602643115, 0.0, 0.6519573229179859
2023-07-23 17:43:13,065 [INFO] 6.json - 0.029532960564464535, 0.7032220434202324, 0.0, 0.7325173035714804
2023-07-23 17:43:13,237 [INFO] 7.json - 0.15557713643142979, 0.7649409277737637, 0.0, 0.5232201286361327
2023-07-23 17:43:13,410 [INFO] 8.json - 0.0, 0.9550650218745833, 0.0, 0.5969123004168686
2023-07-23 17:43:13,581 [INFO] 9.json - 0.0, 0.8506815257580664, 0.0, 0.6322275004510952
2023-07-23 17:43:13,752 [INFO] 10.json - 0.0, 0.8035147330137077, 0.1078094065945094, 0.20960983058822383
2023-07-23 17:43:13,924 [INFO] 11.json - 0.0, 0.694324897582391, 0.0, 0.40191096890079325
2023-07-23 17:43:14,095 [INFO] 12.json - 0.0, 0.7974595627379284, 0.0, 0.27054838390003855
2023-07-23 17:43:14,269 [INFO] 13.json - 0.0, 0.7851305063118318, 0.0, 0.49447305264198055
2023-07-23 17:43:14,442 [INFO] 14.json - 0.061464841249953724, 0.8993595951735806, 0.0, 0.5408959885647582
2023-07-23 17:43:14,615 [INFO] 15.json - 0.11716501263428346, 0.8282944517618145, 0.13044785438945952, 0.5531047469362491
2023-07-23 17:43:14,786 [INFO] 16.json - 0.09012372151419075, 0.7635818261387989, 0.0, 0.4038183332463236
2023-07-23 17:43:14,959 [INFO] 17.json - 0.007035192580147304, 0.8809279803070836, 0.0, 0.44982096842406344
2023-07-23 17:43:15,134 [INFO] 18.json - 0.10943175852920864, 0.8413581593220032, 0.0580855894676667, 0.5540504103756914
2023-07-23 17:43:15,308 [INFO] 19.json - 0.14478782387818517, 0.7912216017843722, 0.0, 0.2827983327165835
2023-07-23 17:43:15,480 [INFO] 20.json - 0.14268428534346647, 0.640106169324987, 0.08275224703620472, 0.6131452458358704
